country,date,confirmed,deaths,recovered
Dominican Republic,2020-01-31,0,0,0
Dominican Republic,2020-02-01,0,0,0
Dominican Republic,2020-02-02,0,0,0
Dominican Republic,2020-02-03,0,0,0
Dominican Republic,2020-02-04,0,0,0
Dominican Republic,2020-02-05,0,0,0
Dominican Republic,2020-02-06,0,0,0
Dominican Republic,2020-02-07,0,0,0
Dominican Republic,2020-02-08,0,0,0
Dominican Republic,2020-02-09,0,0,0
Dominican Republic,2020-02-10,0,0,0
Dominican Republic,2020-02-11,0,0,0
Dominican Republic,2020-02-12,0,0,0
Dominican Republic,2020-02-13,0,0,0
Dominican Republic,2020-02-14,0,0,0
Dominican Republic,2020-02-15,0,0,0
Dominican Republic,2020-02-16,0,0,0
Dominican Republic,2020-02-17,0,0,0
Dominican Republic,2020-02-18,0,0,0
Dominican Republic,2020-02-19,0,0,0
Dominican Republic,2020-02-20,0,0,0
Dominican Republic,2020-02-21,0,0,0
Dominican Republic,2020-02-22,0,0,0
Dominican Republic,2020-02-23,0,0,0
Dominican Republic,2020-02-24,0,0,0
Dominican Republic,2020-02-25,0,0,0
Dominican Republic,2020-02-26,0,0,0
Dominican Republic,2020-02-27,0,0,0
Dominican Republic,2020-02-28,0,0,0
Dominican Republic,2020-02-29,0,0,0
Dominican Republic,2020-03-01,1,0,0
Dominican Republic,2020-03-02,1,0,0
Dominican Republic,2020-03-03,1,0,0
Dominican Republic,2020-03-04,1,0,0
Dominican Republic,2020-03-05,1,0,0
Dominican Republic,2020-03-06,2,0,0
Dominican Republic,2020-03-07,2,0,0
Dominican Republic,2020-03-08,5,0,0
Dominican Republic,2020-03-09,5,0,0
Dominican Republic,2020-03-10,5,0,0
Ecuador,2020-01-22,0,0,0
Ecuador,2020-01-23,0,0,0
Ecuador,2020-01-24,0,0,0
Ecuador,2020-01-25,0,0,0
Ecuador,2020-01-26,0,0,0
Ecuador,2020-01-27,0,0,0
Ecuador,2020-01-28,0,0,0
Ecuador,2020-01-29,0,0,0
Ecuador,2020-01-30,0,0,0
Ecuador,2020-01-31,0,0,0
Ecuador,2020-02-01,0,0,0
Ecuador,2020-02-02,0,0,0
Ecuador,2020-02-03,0,0,0
Ecuador,2020-02-04,0,0,0
Ecuador,2020-02-05,0,0,0
Ecuador,2020-02-06,0,0,0
Ecuador,2020-02-07,0,0,0
Ecuador,2020-02-08,0,0,0
Ecuador,2020-02-09,0,0,0
Ecuador,2020-02-10,0,0,0
Ecuador,2020-02-11,0,0,0
Ecuador,2020-02-12,0,0,0
Ecuador,2020-02-13,0,0,0
Ecuador,2020-02-14,0,0,0
Ecuador,2020-02-15,0,0,0
Ecuador,2020-02-16,0,0,0
Ecuador,2020-02-17,0,0,0
Ecuador,2020-02-18,0,0,0
Ecuador,2020-02-19,0,0,0
Ecuador,2020-02-20,0,0,0
Ecuador,2020-02-21,0,0,0
Ecuador,2020-02-22,0,0,0
Ecuador,2020-02-23,0,0,0
Ecuador,2020-02-24,0,0,0
Ecuador,2020-02-25,0,0,0
Ecuador,2020-02-26,0,0,0
Ecuador,2020-02-27,0,0,0
Ecuador,2020-02-28,0,0,0
Ecuador,2020-02-29,0,0,0
Ecuador,2020-03-01,6,0,0
Ecuador,2020-03-02,6,0,0
Ecuador,2020-03-03,7,0,0
Ecuador,2020-03-04,10,0,0
Ecuador,2020-03-05,13,0,0
Ecuador,2020-03-06,13,0,0
Ecuador,2020-03-07,13,0,0
Ecuador,2020-03-08,14,0,0
Ecuador,2020-03-09,15,0,0
Ecuador,2020-03-10,15,0,0
Egypt,2020-01-22,0,0,0
Egypt,2020-01-23,0,0,0
Egypt,2020-01-24,0,0,0
Egypt,2020-01-25,0,0,0
Egypt,2020-01-26,0,0,0
Egypt,2020-01-27,0,0,0
Egypt,2020-01-28,0,0,0
Egypt,2020-01-29,0,0,0
Egypt,2020-01-30,0,0,0
Egypt,2020-01-31,0,0,0
Egypt,2020-02-01,0,0,0
Egypt,2020-02-02,0,0,0
Egypt,2020-02-03,0,0,0
Egypt,2020-02-04,0,0,0
Egypt,2020-02-05,0,0,0
Egypt,2020-02-06,0,0,0
Egypt,2020-02-07,0,0,0
Egypt,2020-02-08,0,0,0
Egypt,2020-02-09,0,0,0
Egypt,2020-02-10,0,0,0
Egypt,2020-02-11,0,0,0
Egypt,2020-02-12,0,0,0
Egypt,2020-02-13,0,0,0
Egypt,2020-02-14,1,0,0
Egypt,2020-02-15,1,0,0
Egypt,2020-02-16,1,0,0
Egypt,2020-02-17,1,0,0
Egypt,2020-02-18,1,0,0
Egypt,2020-02-19,1,0,0
Egypt,2020-02-20,1,0,0
Egypt,2020-02-21,1,0,0
Egypt,2020-02-22,1,0,0
Egypt,2020-02-23,1,0,0
Egypt,2020-02-24,1,0,0
Egypt,2020-02-25,1,0,0
Egypt,2020-02-26,1,0,0
Egypt,2020-02-27,1,0,0
Egypt,2020-02-28,1,0,1
Egypt,2020-02-29,1,0,1
Egypt,2020-03-01,2,0,1
Egypt,2020-03-02,2,0,1
Egypt,2020-03-03,2,0,1
Egypt,2020-03-04,2,0,1
Egypt,2020-03-05,3,0,1
Egypt,2020-03-06,15,0,1
Egypt,2020-03-07,15,0,1
Egypt,2020-03-08,49,1,1
Egypt,2020-03-09,55,1,1
Egypt,2020-03-10,59,1,1
Estonia,2020-01-22,0,0,0
Estonia,2020-01-23,0,0,0
Estonia,2020-01-24,0,0,0
Estonia,2020-01-25,0,0,0
Estonia,2020-01-26,0,0,0
Estonia,2020-01-27,0,0,0
Estonia,2020-01-28,0,0,0
Estonia,2020-01-29,0,0,0
Estonia,2020-01-30,0,0,0
Estonia,2020-01-31,0,0,0
Estonia,2020-02-01,0,0,0
Estonia,2020-02-02,0,0,0
Estonia,2020-02-03,0,0,0
Estonia,2020-02-04,0,0,0
Estonia,2020-02-05,0,0,0
Estonia,2020-02-06,0,0,0
Estonia,2020-02-07,0,0,0
Estonia,2020-02-08,0,0,0
Estonia,2020-02-09,0,0,0
Estonia,2020-02-10,0,0,0
Estonia,2020-02-11,0,0,0
Estonia,2020-02-12,0,0,0
Estonia,2020-02-13,0,0,0
Estonia,2020-02-14,0,0,0
Estonia,2020-02-15,0,0,0
Estonia,2020-02-16,0,0,0
Estonia,2020-02-17,0,0,0
Estonia,2020-02-18,0,0,0
Estonia,2020-02-19,0,0,0
Estonia,2020-02-20,0,0,0
Estonia,2020-02-21,0,0,0
Estonia,2020-02-22,0,0,0
Estonia,2020-02-23,0,0,0
Estonia,2020-02-24,0,0,0
Estonia,2020-02-25,0,0,0
Estonia,2020-02-26,0,0,0
Estonia,2020-02-27,1,0,0
Estonia,2020-02-28,1,0,0
Estonia,2020-02-29,1,0,0
Estonia,2020-03-01,1,0,0
Estonia,2020-03-02,1,0,0
Estonia,2020-03-03,2,0,0
Estonia,2020-03-04,2,0,0
Estonia,2020-03-05,3,0,0
Estonia,2020-03-06,10,0,0
Estonia,2020-03-07,10,0,0
Estonia,2020-03-08,10,0,0
Estonia,2020-03-09,10,0,0
Estonia,2020-03-10,12,0,0
Faroe Islands,2020-01-22,0,0,0
Faroe Islands,2020-01-23,0,0,0
Faroe Islands,2020-01-24,0,0,0
Faroe Islands,2020-01-25,0,0,0
Faroe Islands,2020-01-26,0,0,0
Faroe Islands,2020-01-27,0,0,0
Faroe Islands,2020-01-28,0,0,0
Faroe Islands,2020-01-29,0,0,0
Faroe Islands,2020-01-30,0,0,0
Faroe Islands,2020-01-31,0,0,0
Faroe Islands,2020-02-01,0,0,0
Faroe Islands,2020-02-02,0,0,0
Faroe Islands,2020-02-03,0,0,0
Faroe Islands,2020-02-04,0,0,0
Faroe Islands,2020-02-05,0,0,0
Faroe Islands,2020-02-06,0,0,0
Faroe Islands,2020-02-07,0,0,0
Faroe Islands,2020-02-08,0,0,0
Faroe Islands,2020-02-09,0,0,0
Faroe Islands,2020-02-10,0,0,0
Faroe Islands,2020-02-11,0,0,0
Faroe Islands,2020-02-12,0,0,0
Faroe Islands,2020-02-13,0,0,0
Faroe Islands,2020-02-14,0,0,0
Faroe Islands,2020-02-15,0,0,0
Faroe Islands,2020-02-16,0,0,0
Faroe Islands,2020-02-17,0,0,0
Faroe Islands,2020-02-18,0,0,0
Faroe Islands,2020-02-19,0,0,0
Faroe Islands,2020-02-20,0,0,0
Faroe Islands,2020-02-21,0,0,0
Faroe Islands,2020-02-22,0,0,0
Faroe Islands,2020-02-23,0,0,0
Faroe Islands,2020-02-24,0,0,0
Faroe Islands,2020-02-25,0,0,0
Faroe Islands,2020-02-26,0,0,0
Faroe Islands,2020-02-27,0,0,0
Faroe Islands,2020-02-28,0,0,0
Faroe Islands,2020-02-29,0,0,0
Faroe Islands,2020-03-01,0,0,0
Faroe Islands,2020-03-02,0,0,0
Faroe Islands,2020-03-03,0,0,0
Faroe Islands,2020-03-04,1,0,0
Faroe Islands,2020-03-05,1,0,0
Faroe Islands,2020-03-06,1,0,0
Faroe Islands,2020-03-07,1,0,0
Faroe Islands,2020-03-08,2,0,0
Faroe Islands,2020-03-09,2,0,0
Faroe Islands,2020-03-10,2,0,0
Finland,2020-01-22,0,0,0
Finland,2020-01-23,0,0,0
Finland,2020-01-24,0,0,0
Finland,2020-01-25,0,0,0
Finland,2020-01-26,0,0,0
Finland,2020-01-27,0,0,0
Finland,2020-01-28,0,0,0
Finland,2020-01-29,1,0,0
Finland,2020-01-30,1,0,0
Finland,2020-01-31,1,0,0
Finland,2020-02-01,1,0,0
Finland,2020-02-02,1,0,0
Finland,2020-02-03,1,0,0
Finland,2020-02-04,1,0,0
Finland,2020-02-05,1,0,0
Finland,2020-02-06,1,0,0
Finland,2020-02-07,1,0,0
Finland,2020-02-08,1,0,0
Finland,2020-02-09,1,0,0
Finland,2020-02-10,1,0,0
Finland,2020-02-11,1,0,0
Finland,2020-02-12,1,0,1
Finland,2020-02-13,1,0,1
Finland,2020-02-14,1,0,1
Finland,2020-02-15,1,0,1
Finland,2020-02-16,1,0,1
Finland,2020-02-17,1,0,1
Finland,2020-02-18,1,0,1
Finland,2020-02-19,1,0,1
Finland,2020-02-20,1,0,1
Finland,2020-02-21,1,0,1
Finland,2020-02-22,1,0,1
Finland,2020-02-23,1,0,1
Finland,2020-02-24,1,0,1
Finland,2020-02-25,1,0,1
Finland,2020-02-26,2,0,1
Finland,2020-02-27,2,0,1
Finland,2020-02-28,2,0,1
Finland,2020-02-29,3,0,1
Finland,2020-03-01,6,0,1
Finland,2020-03-02,6,0,1
Finland,2020-03-03,6,0,1
Finland,2020-03-04,6,0,1
Finland,2020-03-05,12,0,1
Finland,2020-03-06,15,0,1
Finland,2020-03-07,15,0,1
Finland,2020-03-08,23,0,1
Finland,2020-03-09,30,0,1
Finland,2020-03-10,40,0,1
France,2020-01-22,0,0,0
France,2020-01-23,0,0,0
France,2020-01-24,2,0,0
France,2020-01-25,3,0,0
France,2020-01-26,3,0,0
France,2020-01-27,3,0,0
France,2020-01-28,4,0,0
France,2020-01-29,5,0,0
France,2020-01-30,5,0,0
France,2020-01-31,5,0,0
France,2020-02-01,6,0,0
France,2020-02-02,6,0,0
France,2020-02-03,6,0,0
France,2020-02-04,6,0,0
France,2020-02-05,6,0,0
France,2020-02-06,6,0,0
France,2020-02-07,6,0,0
France,2020-02-08,11,0,0
France,2020-02-09,11,0,0
France,2020-02-10,11,0,0
France,2020-02-11,11,0,0
France,2020-02-12,11,0,2
France,2020-02-13,11,0,2
France,2020-02-14,11,0,2
France,2020-02-15,12,1,4
France,2020-02-16,12,1,4
France,2020-02-17,12,1,4
France,2020-02-18,12,1,4
France,2020-02-19,12,1,4
France,2020-02-20,12,1,4
France,2020-02-21,12,1,4
France,2020-02-22,12,1,4
France,2020-02-23,12,1,4
France,2020-02-24,12,1,4
France,2020-02-25,14,1,11
France,2020-02-26,18,2,11
France,2020-02-27,38,2,11
France,2020-02-28,57,2,11
France,2020-02-29,100,2,12
France,2020-03-01,130,2,12
France,2020-03-02,191,3,12
France,2020-03-03,204,4,12
France,2020-03-04,285,4,12
France,2020-03-05,377,6,12
France,2020-03-06,653,9,12
France,2020-03-07,949,11,12
France,2020-03-08,1126,19,12
France,2020-03-09,1209,19,12
France,2020-03-10,1784,33,12
French Guiana,2020-01-22,0,0,0
French Guiana,2020-01-23,0,0,0
French Guiana,2020-01-24,0,0,0
French Guiana,2020-01-25,0,0,0
French Guiana,2020-01-26,0,0,0
French Guiana,2020-01-27,0,0,0
French Guiana,2020-01-28,0,0,0
French Guiana,2020-01-29,0,0,0
French Guiana,2020-01-30,0,0,0
French Guiana,2020-01-31,0,0,0
French Guiana,2020-02-01,0,0,0
French Guiana,2020-02-02,0,0,0
French Guiana,2020-02-03,0,0,0
French Guiana,2020-02-04,0,0,0
French Guiana,2020-02-05,0,0,0
French Guiana,2020-02-06,0,0,0
French Guiana,2020-02-07,0,0,0
French Guiana,2020-02-08,0,0,0
French Guiana,2020-02-09,0,0,0
French Guiana,2020-02-10,0,0,0
French Guiana,2020-02-11,0,0,0
French Guiana,2020-02-12,0,0,0
French Guiana,2020-02-13,0,0,0
French Guiana,2020-02-14,0,0,0
French Guiana,2020-02-15,0,0,0
French Guiana,2020-02-16,0,0,0
French Guiana,2020-02-17,0,0,0
French Guiana,2020-02-18,0,0,0
French Guiana,2020-02-19,0,0,0
French Guiana,2020-02-20,0,0,0
French Guiana,2020-02-21,0,0,0
French Guiana,2020-02-22,0,0,0
French Guiana,2020-02-23,0,0,0
French Guiana,2020-02-24,0,0,0
French Guiana,2020-02-25,0,0,0
French Guiana,2020-02-26,0,0,0
French Guiana,2020-02-27,0,0,0
French Guiana,2020-02-28,0,0,0
French Guiana,2020-02-29,0,0,0
French Guiana,2020-03-01,0,0,0
French Guiana,2020-03-02,0,0,0
French Guiana,2020-03-03,0,0,0
French Guiana,2020-03-04,0,0,0
French Guiana,2020-03-05,0,0,0
French Guiana,2020-03-06,0,0,0
French Guiana,2020-03-07,5,0,0
French Guiana,2020-03-08,5,0,0
French Guiana,2020-03-09,5,0,0
French Guiana,2020-03-10,5,0,0
Georgia,2020-01-22,0,0,0
Georgia,2020-01-23,0,0,0
Georgia,2020-01-24,0,0,0
Georgia,2020-01-25,0,0,0
Georgia,2020-01-26,0,0,0
Georgia,2020-01-27,0,0,0
Georgia,2020-01-28,0,0,0
Georgia,2020-01-29,0,0,0
Georgia,2020-01-30,0,0,0
Georgia,2020-01-31,0,0,0
Georgia,2020-02-01,0,0,0
Georgia,2020-02-02,0,0,0
Georgia,2020-02-03,0,0,0
Georgia,2020-02-04,0,0,0
Georgia,2020-02-05,0,0,0
Georgia,2020-02-06,0,0,0
Georgia,2020-02-07,0,0,0
Georgia,2020-02-08,0,0,0
Georgia,2020-02-09,0,0,0
Georgia,2020-02-10,0,0,0
Georgia,2020-02-11,0,0,0
Georgia,2020-02-12,0,0,0
Georgia,2020-02-13,0,0,0
Georgia,2020-02-14,0,0,0
Georgia,2020-02-15,0,0,0
Georgia,2020-02-16,0,0,0
Georgia,2020-02-17,0,0,0
Georgia,2020-02-18,0,0,0
Georgia,2020-02-19,0,0,0
Georgia,2020-02-20,0,0,0
Georgia,2020-02-21,0,0,0
Georgia,2020-02-22,0,0,0
Georgia,2020-02-23,0,0,0
Georgia,2020-02-24,0,0,0
Georgia,2020-02-25,0,0,0
Georgia,2020-02-26,1,0,0
Georgia,2020-02-27,1,0,0
Georgia,2020-02-28,1,0,0
Georgia,2020-02-29,1,0,0
Georgia,2020-03-01,3,0,0
Georgia,2020-03-02,3,0,0
Georgia,2020-03-03,3,0,0
Georgia,2020-03-04,3,0,0
Georgia,2020-03-05,4,0,0
Georgia,2020-03-06,4,0,0
Georgia,2020-03-07,4,0,0
Georgia,2020-03-08,13,0,0
Georgia,2020-03-09,15,0,0
Georgia,2020-03-10,15,0,0
Germany,2020-01-22,0,0,0
Germany,2020-01-23,0,0,0
Germany,2020-01-24,0,0,0
Germany,2020-01-25,0,0,0
Germany,2020-01-26,0,0,0
Germany,2020-01-27,1,0,0
Germany,2020-01-28,4,0,0
Germany,2020-01-29,4,0,0
Germany,2020-01-30,4,0,0
Germany,2020-01-31,5,0,0
Germany,2020-02-01,8,0,0
Germany,2020-02-02,10,0,0
Germany,2020-02-03,12,0,0
Germany,2020-02-04,12,0,0
Germany,2020-02-05,12,0,0
Germany,2020-02-06,12,0,0
Germany,2020-02-07,13,0,0
Germany,2020-02-08,13,0,0
Germany,2020-02-09,14,0,0
Germany,2020-02-10,14,0,0
Germany,2020-02-11,16,0,0
Germany,2020-02-12,16,0,0
Germany,2020-02-13,16,0,1
Germany,2020-02-14,16,0,1
Germany,2020-02-15,16,0,1
Germany,2020-02-16,16,0,1
Germany,2020-02-17,16,0,1
Germany,2020-02-18,16,0,12
Germany,2020-02-19,16,0,12
Germany,2020-02-20,16,0,12
Germany,2020-02-21,16,0,14
Germany,2020-02-22,16,0,14
Germany,2020-02-23,16,0,14
Germany,2020-02-24,16,0,14
Germany,2020-02-25,17,0,14
Germany,2020-02-26,27,0,15
Germany,2020-02-27,46,0,16
Germany,2020-02-28,48,0,16
Germany,2020-02-29,79,0,16
Germany,2020-03-01,130,0,16
Germany,2020-03-02,159,0,16
Germany,2020-03-03,196,0,16
Germany,2020-03-04,262,0,16
Germany,2020-03-05,482,0,16
Germany,2020-03-06,670,0,17
Germany,2020-03-07,799,0,18
Germany,2020-03-08,1040,0,18
Germany,2020-03-09,1176,2,18
Germany,2020-03-10,1457,2,18
Gibraltar,2020-01-22,0,0,0
Gibraltar,2020-01-23,0,0,0
Gibraltar,2020-01-24,0,0,0
Gibraltar,2020-01-25,0,0,0
Gibraltar,2020-01-26,0,0,0
Gibraltar,2020-01-27,0,0,0
Gibraltar,2020-01-28,0,0,0
Gibraltar,2020-01-29,0,0,0
Gibraltar,2020-01-30,0,0,0
Gibraltar,2020-01-31,0,0,0
Gibraltar,2020-02-01,0,0,0
Gibraltar,2020-02-02,0,0,0
Gibraltar,2020-02-03,0,0,0
Gibraltar,2020-02-04,0,0,0
Gibraltar,2020-02-05,0,0,0
Gibraltar,2020-02-06,0,0,0
Gibraltar,2020-02-07,0,0,0
Gibraltar,2020-02-08,0,0,0
Gibraltar,2020-02-09,0,0,0
Gibraltar,2020-02-10,0,0,0
Gibraltar,2020-02-11,0,0,0
Gibraltar,2020-02-12,0,0,0
Gibraltar,2020-02-13,0,0,0
Gibraltar,2020-02-14,0,0,0
Gibraltar,2020-02-15,0,0,0
Gibraltar,2020-02-16,0,0,0
Gibraltar,2020-02-17,0,0,0
Gibraltar,2020-02-18,0,0,0
Gibraltar,2020-02-19,0,0,0
Gibraltar,2020-02-20,0,0,0
Gibraltar,2020-02-21,0,0,0
Gibraltar,2020-02-22,0,0,0
Gibraltar,2020-02-23,0,0,0
Gibraltar,2020-02-24,0,0,0
Gibraltar,2020-02-25,0,0,0
Gibraltar,2020-02-26,0,0,0
Gibraltar,2020-02-27,0,0,0
Gibraltar,2020-02-28,0,0,0
Gibraltar,2020-02-29,0,0,0
Gibraltar,2020-03-01,0,0,0
Gibraltar,2020-03-02,0,0,0
Gibraltar,2020-03-03,0,0,0
Gibraltar,2020-03-04,1,0,0
Gibraltar,2020-03-05,1,0,0
Gibraltar,2020-03-06,1,0,0
Gibraltar,2020-03-07,1,0,0
Gibraltar,2020-03-08,1,0,0
Gibraltar,2020-03-09,1,0,0
Gibraltar,2020-03-10,1,0,1
Greece,2020-01-22,0,0,0
Greece,2020-01-23,0,0,0
Greece,2020-01-24,0,0,0
Greece,2020-01-25,0,0,0
Greece,2020-01-26,0,0,0
Greece,2020-01-27,0,0,0
Greece,2020-01-28,0,0,0
Greece,2020-01-29,0,0,0
Greece,2020-01-30,0,0,0
Greece,2020-01-31,0,0,0
Greece,2020-02-01,0,0,0
Greece,2020-02-02,0,0,0
Greece,2020-02-03,0,0,0
Greece,2020-02-04,0,0,0
Greece,2020-02-05,0,0,0
Greece,2020-02-06,0,0,0
Greece,2020-02-07,0,0,0
Greece,2020-02-08,0,0,0
Greece,2020-02-09,0,0,0
Greece,2020-02-10,0,0,0
Greece,2020-02-11,0,0,0
Greece,2020-02-12,0,0,0
Greece,2020-02-13,0,0,0
Greece,2020-02-14,0,0,0
Greece,2020-02-15,0,0,0
Greece,2020-02-16,0,0,0
Greece,2020-02-17,0,0,0
Greece,2020-02-18,0,0,0
Greece,2020-02-19,0,0,0
Greece,2020-02-20,0,0,0
Greece,2020-02-21,0,0,0
Greece,2020-02-22,0,0,0
Greece,2020-02-23,0,0,0
Greece,2020-02-24,0,0,0
Greece,2020-02-25,0,0,0
Greece,2020-02-26,1,0,0
Greece,2020-02-27,3,0,0
Greece,2020-02-28,4,0,0
Greece,2020-02-29,4,0,0
Greece,2020-03-01,7,0,0
Greece,2020-03-02,7,0,0
Greece,2020-03-03,7,0,0
Greece,2020-03-04,9,0,0
Greece,2020-03-05,31,0,0
Greece,2020-03-06,45,0,0
Greece,2020-03-07,46,0,0
Greece,2020-03-08,73,0,0
Greece,2020-03-09,73,0,0
Greece,2020-03-10,89,0,0
Holy See,2020-01-22,0,0,0
Holy See,2020-01-23,0,0,0
Holy See,2020-01-24,0,0,0
Holy See,2020-01-25,0,0,0
Holy See,2020-01-26,0,0,0
Holy See,2020-01-27,0,0,0
Holy See,2020-01-28,0,0,0
Holy See,2020-01-29,0,0,0
Holy See,2020-01-30,0,0,0
Holy See,2020-01-31,0,0,0
Holy See,2020-02-01,0,0,0
Holy See,2020-02-02,0,0,0
Holy See,2020-02-03,0,0,0
Holy See,2020-02-04,0,0,0
Holy See,2020-02-05,0,0,0
Holy See,2020-02-06,0,0,0
Holy See,2020-02-07,0,0,0
Holy See,2020-02-08,0,0,0
Holy See,2020-02-09,0,0,0
Holy See,2020-02-10,0,0,0
Holy See,2020-02-11,0,0,0
Holy See,2020-02-12,0,0,0
Holy See,2020-02-13,0,0,0
Holy See,2020-02-14,0,0,0
Holy See,2020-02-15,0,0,0
Holy See,2020-02-16,0,0,0
Holy See,2020-02-17,0,0,0
Holy See,2020-02-18,0,0,0
Holy See,2020-02-19,0,0,0
Holy See,2020-02-20,0,0,0
Holy See,2020-02-21,0,0,0
Holy See,2020-02-22,0,0,0
Holy See,2020-02-23,0,0,0
Holy See,2020-02-24,0,0,0
Holy See,2020-02-25,0,0,0
Holy See,2020-02-26,0,0,0
Holy See,2020-02-27,0,0,0
Holy See,2020-02-28,0,0,0
Holy See,2020-02-29,0,0,0
Holy See,2020-03-01,0,0,0
Holy See,2020-03-02,0,0,0
Holy See,2020-03-03,0,0,0
Holy See,2020-03-04,0,0,0
Holy See,2020-03-05,0,0,0
Holy See,2020-03-06,1,0,0
Holy See,2020-03-07,1,0,0
Holy See,2020-03-08,1,0,0
Holy See,2020-03-09,1,0,0
Holy See,2020-03-10,1,0,0
Hong Kong SAR,2020-01-22,0,0,0
Hong Kong SAR,2020-01-23,2,0,0
Hong Kong SAR,2020-01-24,2,0,0
Hong Kong SAR,2020-01-25,5,0,0
Hong Kong SAR,2020-01-26,8,0,0
Hong Kong SAR,2020-01-27,8,0,0
Hong Kong SAR,2020-01-28,8,0,0
Hong Kong SAR,2020-01-29,10,0,0
Hong Kong SAR,2020-01-30,10,0,0
Hong Kong SAR,2020-01-31,12,0,0
Hong Kong SAR,2020-02-01,13,0,0
Hong Kong SAR,2020-02-02,15,0,0
Hong Kong SAR,2020-02-03,15,0,0
Hong Kong SAR,2020-02-04,17,1,0
Hong Kong SAR,2020-02-05,21,1,0
Hong Kong SAR,2020-02-06,24,1,0
Hong Kong SAR,2020-02-07,25,1,0
Hong Kong SAR,2020-02-08,26,1,0
Hong Kong SAR,2020-02-09,29,1,0
Hong Kong SAR,2020-02-10,38,1,0
Hong Kong SAR,2020-02-11,49,1,0
Hong Kong SAR,2020-02-12,50,1,1
Hong Kong SAR,2020-02-13,53,1,1
Hong Kong SAR,2020-02-14,56,1,1
Hong Kong SAR,2020-02-15,56,1,1
Hong Kong SAR,2020-02-16,57,1,2
Hong Kong SAR,2020-02-17,60,1,2
Hong Kong SAR,2020-02-18,62,1,2
Hong Kong SAR,2020-02-19,63,2,5
Hong Kong SAR,2020-02-20,68,2,6
Hong Kong SAR,2020-02-21,68,2,5
Hong Kong SAR,2020-02-22,69,2,6
Hong Kong SAR,2020-02-23,74,2,11
Hong Kong SAR,2020-02-24,79,2,19
Hong Kong SAR,2020-02-25,84,2,19
Hong Kong SAR,2020-02-26,91,2,24
Hong Kong SAR,2020-02-27,92,2,24
Hong Kong SAR,2020-02-28,94,2,30
Hong Kong SAR,2020-02-29,95,2,33
Hong Kong SAR,2020-03-01,96,2,36
Hong Kong SAR,2020-03-02,100,2,36
Hong Kong SAR,2020-03-03,100,2,37
Hong Kong SAR,2020-03-04,105,2,37
Hong Kong SAR,2020-03-05,105,2,43
Hong Kong SAR,2020-03-06,107,2,46
Hong Kong SAR,2020-03-07,108,2,51
Hong Kong SAR,2020-03-08,114,3,58
Hong Kong SAR,2020-03-09,115,3,59
Hong Kong SAR,2020-03-10,120,3,65
Hungary,2020-01-22,0,0,0
Hungary,2020-01-23,0,0,0
Hungary,2020-01-24,0,0,0
Hungary,2020-01-25,0,0,0
Hungary,2020-01-26,0,0,0
Hungary,2020-01-27,0,0,0
Hungary,2020-01-28,0,0,0
Hungary,2020-01-29,0,0,0
Hungary,2020-01-30,0,0,0
Hungary,2020-01-31,0,0,0
Hungary,2020-02-01,0,0,0
Hungary,2020-02-02,0,0,0
Hungary,2020-02-03,0,0,0
Hungary,2020-02-04,0,0,0
Hungary,2020-02-05,0,0,0
Hungary,2020-02-06,0,0,0
Hungary,2020-02-07,0,0,0
Hungary,2020-02-08,0,0,0
Hungary,2020-02-09,0,0,0
Hungary,2020-02-10,0,0,0
Hungary,2020-02-11,0,0,0
Hungary,2020-02-12,0,0,0
Hungary,2020-02-13,0,0,0
Hungary,2020-02-14,0,0,0
Hungary,2020-02-15,0,0,0
Hungary,2020-02-16,0,0,0
Hungary,2020-02-17,0,0,0
Hungary,2020-02-18,0,0,0
Hungary,2020-02-19,0,0,0
Hungary,2020-02-20,0,0,0
Hungary,2020-02-21,0,0,0
Hungary,2020-02-22,0,0,0
Hungary,2020-02-23,0,0,0
Hungary,2020-02-24,0,0,0
Hungary,2020-02-25,0,0,0
Hungary,2020-02-26,0,0,0
Hungary,2020-02-27,0,0,0
Hungary,2020-02-28,0,0,0
Hungary,2020-02-29,0,0,0
Hungary,2020-03-01,0,0,0
Hungary,2020-03-02,0,0,0
Hungary,2020-03-03,0,0,0
Hungary,2020-03-04,2,0,0
Hungary,2020-03-05,2,0,0
Hungary,2020-03-06,2,0,0
Hungary,2020-03-07,4,0,0
Hungary,2020-03-08,7,0,0
Hungary,2020-03-09,9,0,0
Hungary,2020-03-10,9,0,0
Iceland,2020-01-22,0,0,0
Iceland,2020-01-23,0,0,0
Iceland,2020-01-24,0,0,0
Iceland,2020-01-25,0,0,0
Iceland,2020-01-26,0,0,0
Iceland,2020-01-27,0,0,0
Iceland,2020-01-28,0,0,0
Iceland,2020-01-29,0,0,0
Iceland,2020-01-30,0,0,0
Iceland,2020-01-31,0,0,0
Iceland,2020-02-01,0,0,0
Iceland,2020-02-02,0,0,0
Iceland,2020-02-03,0,0,0
Iceland,2020-02-04,0,0,0
Iceland,2020-02-05,0,0,0
Iceland,2020-02-06,0,0,0
Iceland,2020-02-07,0,0,0
Iceland,2020-02-08,0,0,0
Iceland,2020-02-09,0,0,0
Iceland,2020-02-10,0,0,0
Iceland,2020-02-11,0,0,0
Iceland,2020-02-12,0,0,0
Iceland,2020-02-13,0,0,0
Iceland,2020-02-14,0,0,0
Iceland,2020-02-15,0,0,0
Iceland,2020-02-16,0,0,0
Iceland,2020-02-17,0,0,0
